year_key,decimaldate,Qm3_s,d,ID
1994,1994.4933542618,136.221037547212,1,103-1
1995,1995.48222031963,138.813702,1,103-1
1996,1996.43684540073,157.255593634711,1,103-1
1997,1997.50120814307,188.458587768754,1,103-1
1998,1998.49045852359,115.383458935073,1,103-1
1999,1999.44915525114,115.342248289889,1,103-1
2000,2000.37719907407,171.579606118676,1,103-1
2001,2001.46872146119,73.888382,1,103-1
2002,2002.52557077626,129.729874,1,103-1
2004,2004.3491575592,185.197083,1,103-1
2005,2005.50947488584,177.986038,1,103-1
2006,2006.44897260274,187.280151,1,103-1
2007,2007.41358447489,143.818756,1,103-1
2008,2008.42349726776,168.088654,1,103-1
2009,2009.55057077626,115.061607,1,103-1
2010,2010.4453196347,125.887894,1,103-1
2011,2011.43812785388,176.112701,1,103-1
2012,2012.51707650273,116.045113,1,103-1
2013,2013.3803652968,132.146576,1,103-1
2014,2014.3897260274,165.03804,1,103-1
2015,2015.50171232877,172.753464,1,103-1
2016,2016.41530054645,116.658783,1,103-1
2017,2017.40273972603,178.032303,1,103-1
2018,2018.35650684932,172.464722,1,103-1
2019,2019.39075342466,168.066269,1,103-1
2020,2020.47336065574,189.255386,1,103-1
2021,2021.44349315068,127.519943,1,103-1
2022,2022.4848173516,171.660492,1,103-1
2023,2023.60205479452,155.064758,1,103-1
1983,1983.46895167428,116.272974906263,1,103-3
1984,1984.42116158166,166.006558140596,1,103-3
1985,1985.40525114155,141.602703512408,1,103-3
1989,1989.49073820396,133.643666938135,1,103-3
1990,1990.47671042618,99.213158999938,1,103-3
1991,1991.46604642314,84.1924157551612,1,103-3
1992,1992.42372115968,121.247488137338,1,103-3
1998,1998.49052511416,93.057625,1,103-3
1999,1999.44931506849,83.9578051666667,1,103-3
2000,2000.37773224044,112.465549333309,1,103-3
2002,2002.39680365297,106.783623,1,103-3
2005,2005.5098173516,144.592728,1,103-3
2006,2006.449543379,150.860825,1,103-3
2007,2007.43561643836,96.639969,1,103-3
2008,2008.42361111111,123.409492,1,103-3
2009,2009.55068493151,63.053665,1,103-3
2011,2011.44052511416,163.790329,1,103-3
2014,2014.39440639269,121.218521,1,103-3
2015,2015.51244292237,134.380676,1,103-3
2016,2016.41530054645,102.388191,1,103-3
2017,2017.40799086758,108.829971,1,103-3
2018,2018.35673515982,117.878769,1,103-3
2019,2019.39121004566,140.570236,1,103-3
2020,2020.47404371585,166.590881,1,103-3
2021,2021.42191780822,82.198868,1,103-3
2022,2022.4852739726,132.996414,1,103-3
2023,2023.60296803653,125.058716,1,103-3
1986,1986.43527587519,277.750917751008,1,103-40
1987,1987.51305175038,260.548582084602,1,103-40
1988,1988.41073732544,361.265257191748,1,103-40
1989,1989.49110350076,359.702004339865,1,103-40
1990,1990.43333333333,273.985291,1,103-40
1991,1991.46632420091,275.990997,1,103-40
1992,1992.42412340619,319.854462,1,103-40
1993,1993.39235159817,299.038983,1,103-40
1994,1994.49394977169,260.324239333333,1,103-40
1995,1995.41952054795,323.681885,1,103-40
1996,1996.43761384335,291.873138,1,103-40
1997,1997.50205479452,458.654114,1,103-40
1998,1998.47488584475,265.330963,1,103-40
1999,1999.45,242.420013,1,103-40
2000,2000.37795992714,375.176727,1,103-40
2001,2001.46952054795,171.115433,1,103-40
2002,2002.3953196347,263.0825575,1,103-40
2003,2003.42785388128,277.947418,1,103-40
2004,2004.34984061931,396.372437,1,103-40
2005,2005.5100456621,388.290588,1,103-40
2006,2006.44988584475,382.781067,1,103-40
2007,2007.41426940639,293.3861235,1,103-40
2008,2008.42406648452,340.253693,1,103-40
2009,2009.55114155251,202.072678,1,103-40
2010,2010.44600456621,244.48941,1,103-40
2011,2011.43892694064,387.467133,1,103-40
2013,2013.38116438356,289.562164,1,103-40
2014,2014.39029680365,316.078644,1,103-40
2015,2015.50239726027,326.543549,1,103-40
2016,2016.41575591985,258.141937,1,103-40
2017,2017.40342465753,343.303619,1,103-40
2018,2018.35707762557,366.819885,1,103-40
2019,2019.39178082192,361.787354,1,103-40
2020,2020.47370218579,443.083099,1,103-40
2021,2021.44440639269,237.317078,1,103-40
2022,2022.48573059361,373.845703,1,103-40
2023,2023.60319634703,300.520599,1,103-40
1976,1976.57212915528,11.2505666944446,1,104-22
1989,1989.49020547945,8.82317742500092,1,104-22
1990,1990.52248668189,11.982832,1,104-22
1992,1992.76960761992,13.4999424,1,104-22
1993,1993.38899543379,6.49004093333361,1,104-22
1994,1994.49317351598,6.41907174999882,1,104-22
1995,1995.65183409437,9.00303910003306,1,104-22
1997,1997.50136796043,10.1227262500002,1,104-22
1998,1998.490152207,7.508175,1,104-22
1999,1999.56477929985,9.401385633402,1,104-22
2000,2000.60140217061,11.560381,1,104-22
2001,2001.46868340944,6.38123775416768,1,104-22
2002,2002.7307629376,8.3620395,1,104-22
2003,2003.61860540335,15.329926,1,104-22
2004,2004.73085154827,12.0378076000004,1,104-22
2007,2007.54349315068,9.131808,1,104-22
2008,2008.50808287796,6.765204,1,104-22
2009,2009.69874429224,8.007001,1,104-22
2010,2010.48378995434,6.675529,1,104-22
2011,2011.43812785388,9.114869,1,104-22
2013,2013.34668949772,7.292729,1,104-22
2014,2014.39006849315,7.749709,1,104-22
2015,2015.51175799087,9.105371,1,104-22
2016,2016.65425774135,6.911074,1,104-22
2017,2017.43515981735,7.184866,1,104-22
2018,2018.60867579909,11.097602,1,104-22
2019,2019.43173515982,9.105369,1,104-22
2023,2023.46575342466,8.030523,1,104-22
1976,1976.68203551913,67.9572353259663,1,104-23
1977,1977.4978763001,32.0986225053225,1,104-23
1981,1981.36103136098,50.6738087789508,1,104-23
1982,1982.41033105023,30.0533604843333,1,104-23
1983,1983.8198102169,88.8381262679937,1,104-23
1985,1985.82858079655,48.3313168440691,1,104-23
1986,1986.7236282344,41.4122421015535,1,104-23
1987,1987.57068873668,25.1868491991595,1,104-23
1988,1988.71945393139,43.4978843928411,1,104-23
1989,1989.58277207002,32.2312473584126,1,104-23
1990,1990.92074391172,71.4371653592206,1,104-23
1991,1991.46569063927,71.071502449809,1,104-23
1992,1992.76968351548,91.200842000016,1,104-23
1993,1993.33092275495,43.5347231393496,1,104-23
1994,1994.78185692542,43.1192424483801,1,104-23
1995,1995.84717465753,37.5869823074816,1,104-23
1996,1996.53775045537,53.6023792014265,1,104-23
1997,1997.70159817352,96.189064,1,104-23
1998,1998.13219178082,51.2267,1,104-23
1999,1999.26974885845,59.373596,1,104-23
2000,2000.60029599271,53.689175,1,104-23
2001,2001.69178082192,91.030251,1,104-23
2002,2002.28447488584,81.098793,1,104-23
2003,2003.61849315069,91.49115,1,104-23
2004,2004.73929872495,79.928505,1,104-23
2005,2005.8698630137,69.0131,1,104-23
2006,2006.67625570776,65.576561,1,104-23
2007,2007.54292237443,62.864613,1,104-23
2008,2008.12966757741,42.345249,1,104-23
2009,2009.61735159817,45.308018,1,104-23
2010,2010.46358447489,54.724239,1,104-23
2011,2011.6046803653,56.908741,1,104-23
2012,2012.19751821494,47.917152,1,104-23
2013,2013.87420091324,72.102501,1,104-23
2014,2014.73926940639,54.391479,1,104-23
2015,2015.30673515982,24.924614,1,104-23
2016,2016.90141165756,76.951393,1,104-23
2017,2017.05296803653,62.781891,1,104-23
2018,2018.73515981735,82.460091,1,104-23
2019,2019.70673515982,99.309349,1,104-23
2020,2020.05464480874,97.88755,1,104-23
2021,2021.78584474886,54.084019,1,104-23
2022,2022.03356164384,112.106247,1,104-23
2023,2023.79280821918,36.9151,1,104-23
1987,1987.9761434551,39.788624744444,1,105-1
1988,1988.90027512143,50.5296430331064,1,105-1
1989,1989.05251331811,112.516879952992,1,105-1
1990,1990.24691971081,98.924660640733,1,105-1
1991,1991.8964326484,43.4052184666861,1,105-1
1992,1992.04247685185,90.330933,1,105-1
1993,1993.33205289193,36.8648625500077,1,105-1
1994,1994.7872108067,56.6125808666566,1,105-1
1995,1995.33990296804,56.6487561665395,1,105-1
1998,1998.13626902588,80.193034266663,1,105-1
1999,1999.27119101979,84.5462492319602,1,105-1
2000,2000.33071303886,48.9825569333357,1,105-1
2001,2001.88171423135,58.117402,1,105-1
2002,2002.31255707763,30.468317,1,105-1
2003,2003.62428843227,69.1459317164445,1,105-1
2005,2005.9546803653,44.226021,1,105-1
2006,2006.10205479452,48.922058,1,105-1
2007,2007.84098173516,47.531876,1,105-1
2008,2008.13410746812,56.385483,1,105-1
2009,2009.74691780822,30.795113,1,105-1
2010,2010.46780821918,24.362938,1,105-1
2011,2011.29372146119,53.964035,1,105-1
2012,2012.1983151184,69.880493,1,105-1
2013,2013.87682648402,44.972027,1,105-1
2014,2014.82876712329,36.960205,1,105-1
2015,2015.11381278539,37.680237,1,105-1
2016,2016.92770947177,73.314102,1,105-1
2017,2017.05410958904,74.920746,1,105-1
2018,2018.30365296804,47.100483,1,105-1
2019,2019.24109589041,66.916054,1,105-1
2020,2020.10040983607,70.1045,1,105-1
2021,2021.89668949772,49.110466,1,105-1
2022,2022.03538812785,121.168007,1,105-1
2023,2023.79337899543,53.119339,1,105-1
1964,1964.45379196392,247.351425919646,1,109-12
1965,1965.45762709285,106.335365779455,1,109-12
1966,1966.45183282598,87.9704939492295,1,109-12
1967,1967.41025202943,81.3628161113943,1,109-12
1968,1968.50478265407,217.960169135416,1,109-12
1969,1969.46569951801,68.5340594819801,1,109-12
1970,1970.43267741629,84.6725979522497,1,109-12
1971,1971.49014627727,135.297430678332,1,109-12
1972,1972.43341760904,102.256821108732,1,109-12
1973,1973.41504455226,167.533174823193,1,109-12
1974,1974.46264091832,80.3945603605503,1,109-12
1975,1975.43607410578,67.7732464862158,1,109-12
1976,1976.48654656193,97.9245166245761,1,109-12
1977,1977.45180936073,76.9138808112965,1,109-12
1978,1978.51355010147,60.4476109037032,1,109-12
1979,1979.41636688229,92.8976504853505,1,109-12
1980,1980.43411252783,80.8348953717434,1,109-12
1981,1981.39418058727,104.38301972946,1,109-12
1982,1982.52354892821,75.0740134504202,1,109-12
1983,1983.46836101598,90.2801591662399,1,109-12
1984,1984.42058455399,94.7028450177901,1,109-12
1985,1985.40512557078,125.70747714863,1,109-12
1986,1986.43481544901,97.0135396666667,1,109-12
1987,1987.51210806697,86.890495836934,1,109-12
1988,1988.40976396478,97.1000543087781,1,109-12
1989,1989.4902739726,105.555219464748,1,109-12
1990,1990.47579718417,68.5275579857281,1,109-12
1981,1981.38881659056,32.4637976963985,1,109-21
1986,1986.33885464231,40.8983224610016,1,109-21
1987,1987.4483999239,22.5846778344936,1,109-21
1988,1988.67565839405,13.9564673513553,1,109-21
1989,1989.61330289193,16.3345742520932,1,109-21
1990,1990.33894977169,41.9030552269162,1,109-21
1998,1998.44052511416,29.361147,1,109-21
1999,1999.43847031963,34.866055,1,109-21
2001,2001.35547945205,26.8381,1,109-21
2002,2002.39429223744,32.182365,1,109-21
2004,2004.34648224044,46.57415,1,109-21
2005,2005.46837899543,32.535839,1,109-21
2006,2006.44897260274,26.594246,1,109-21
2007,2007.54349315068,28.919743,1,109-21
2008,2008.41495901639,42.95129,1,109-21
2009,2009.55034246575,29.812651,1,109-21
2010,2010.48047945205,43.17115,1,109-21
2011,2011.43961187215,90.58152,1,109-21
2012,2012.40471311475,39.444492,1,109-21
2013,2013.38858447489,62.430908,1,109-21
2014,2014.38915525114,41.974537,1,109-21
2015,2015.51198630137,56.98679,1,109-21
2016,2016.42053734062,27.506128,1,109-21
2017,2017.40228310502,29.943682,1,109-21
2018,2018.35547945206,49.239491,1,109-21
2019,2019.38938356164,25.992361,1,109-21
2020,2020.43101092896,33.546124,1,109-21
2021,2021.41872146119,17.378321,1,109-21
2022,2022.4894977169,48.582085,1,109-21
2023,2023.60342465753,58.062439,1,109-21
1975,1975.43574961948,24.8061051915015,1,109-29
1976,1976.48709307326,35.8990781150786,1,109-29
1978,1978.71331100964,21.9061308388765,1,109-29
1979,1979.41650177575,31.7954708692448,1,109-29
1980,1980.41465527601,25.3607994284985,1,109-29
1981,1981.38910105911,39.6123816612818,1,109-29
1982,1982.42688676433,24.6555795794647,1,109-29
1983,1983.46806319762,27.7496066148633,1,109-29
1985,1985.40525114155,40.444727436638,1,109-29
1986,1986.43481544901,37.557763818414,1,109-29
1987,1987.51274162862,23.1611062358174,1,109-29
1988,1988.40697859745,38.2286760001936,1,109-29
1989,1989.49030631659,31.5811277533286,1,109-29
1990,1990.52260083714,24.4756721922498,1,109-29
1991,1991.46603120244,48.883377615395,1,109-29
1992,1992.39333636916,30.0527413332735,1,109-29
1993,1993.38845129376,28.6800070532808,1,109-29
1994,1994.49349315069,21.7461319047618,1,109-29
1995,1995.41887937595,38.589692741936,1,109-29
1996,1996.43705790832,28.8035001346176,1,109-29
1997,1997.43863584475,42.4073656290408,1,109-29
1998,1998.47355974125,24.4742338383877,1,109-29
1999,1999.27102549467,19.5867328532637,1,109-29
2000,2000.37476092896,45.3628097223557,1,109-29
2001,2001.46902777778,13.4351918557397,1,109-29
2002,2002.39150114155,28.0495479189189,1,109-29
2004,2004.34663403157,32.8921398948041,1,109-29
2007,2007.54372146119,27.55904,1,109-29
2008,2008.42338342441,29.722647,1,109-29
2009,2009.55079908676,19.243938,1,109-29
2010,2010.48082191781,37.988983,1,109-29
2011,2011.43881278539,34.841476,1,109-29
2012,2012.40471311475,28.225386,1,109-29
2014,2014.38961187215,30.15144,1,109-29
2015,2015.50136986301,27.864958,1,109-29
2016,2016.4154143898,20.716654,1,109-29
2017,2017.40262557078,37.755985,1,109-29
2018,2018.35696347032,35.837509,1,109-29
2019,2019.38926940639,32.569645,1,109-29
2020,2020.47279143898,34.000725,1,109-29
2021,2021.42465753425,21.689035,1,109-29
2022,2022.71221461187,37.279148,1,109-29
2023,2023.60273972603,30.642881,1,109-29
1988,1988.4089537796,15.4402962333329,1,109-35
1989,1989.49000951294,14.1189250002385,1,109-35
1991,1991.7150304414,20.3021655833333,1,109-35
1992,1992.42303051002,11.9580122665876,1,109-35
1993,1993.38287480974,9.33058435474037,1,109-35
1995,1995.42099315069,21.0188357969565,1,109-35
1996,1996.43640330905,7.75234600000016,1,109-35
1999,1999.45136605784,7.81563819995576,1,109-35
2002,2002.39646118721,11.79948,1,109-35
2004,2004.34676684882,20.4730768656958,1,109-35
2005,2005.44573439878,16.0348810623176,1,109-35
2006,2006.44885844749,14.25409,1,109-35
2009,2009.55011415525,6.386858,1,109-35
2010,2010.4803652968,9.787171,1,109-35
2011,2011.4397260274,12.399901,1,109-35
2012,2012.49669854281,10.860895,1,109-35
2013,2013.38310502283,11.184156,1,109-35
2014,2014.39406392694,8.323145,1,109-35
2015,2015.50456621005,10.62625,1,109-35
2016,2016.42019581056,11.689898,1,109-35
2017,2017.4348173516,14.598336,1,109-35
2018,2018.78607305936,14.358267,1,109-35
2019,2019.43162100457,16.257172,1,109-35
2020,2020.47165300546,15.58007,1,109-35
2021,2021.44280821918,9.347352,1,109-35
2022,2022.48881278539,18.568924,1,109-35
2023,2023.41826484018,19.163671,1,109-35
1979,1979.41646689498,346.209237832121,1,109-9
1980,1980.41465470679,176.441442349018,1,109-9
1981,1981.39424016996,242.240086678924,1,109-9
1982,1982.50440629756,164.478334517672,1,109-9
1983,1983.46823205226,186.436252337017,1,109-9
1984,1984.40744665174,229.763104327107,1,109-9
1985,1985.40533996068,262.139902294969,1,109-9
1986,1986.43457787925,238.729743171612,1,109-9
1987,1987.51221270928,140.588863752531,1,109-9
1988,1988.40968427444,241.998929625861,1,109-9
1989,1989.49042427702,191.123444725808,1,109-9
1990,1990.47183219178,173.427263800808,1,109-9
1991,1991.46466894977,167.778902824994,1,109-9
1992,1992.42333978446,167.608622566623,1,109-9
1993,1993.39180936073,137.528926933333,1,109-9
1994,1994.49312785388,242.080566956953,1,109-9
1995,1995.41851027397,324.469590366658,1,109-9
1996,1996.43697821797,211.628464766611,1,109-9
1997,1997.43538812785,275.756409,1,109-9
1998,1998.44086757991,169.467499,1,109-9
1999,1999.43869863014,148.561798,1,109-9
2000,2000.37727686703,253.306427,1,109-9
2001,2001.46906392694,157.323654,1,109-9
2002,2002.39452054795,214.309738,1,109-9
2003,2003.61917808219,286.090942,1,109-9
2004,2004.34642531876,284.537811,1,109-9
2005,2005.60057077626,235.157639,1,109-9
2006,2006.44908675799,197.437881,1,109-9
2007,2007.41586757991,140.609802,1,109-9
2008,2008.42338342441,211.196167,1,109-9
2009,2009.550456621,194.209396,1,109-9
2010,2010.48059360731,242.069351,1,109-9
2011,2011.43961187215,437.77774,1,109-9
2012,2012.4045992714,149.996826,1,109-9
2013,2013.38047945205,211.168777,1,109-9
2014,2014.38915525114,248.810745,1,109-9
2015,2015.51198630137,307.764282,1,109-9
2016,2016.42087887067,152.752426,1,109-9
2017,2017.40262557078,177.26503,1,109-9
2018,2018.35684931507,266.806915,1,109-9
2019,2019.39109589041,206.785858,1,109-9
2020,2020.43249089253,198.010696,1,109-9
2021,2021.42180365297,147.553787,1,109-9
2022,2022.4897260274,268.914764,1,109-9
2023,2023.60296803653,247.774246,1,109-9
1977,1977.36418229959,2.60994034170728,1,11-4
1978,1978.50292072552,1.82494714451195,1,11-4
1980,1980.33067879098,1.03458435082384,1,11-4
1981,1981.77391355911,0.806738924346607,1,11-4
1982,1982.35272038305,1.30021536505619,1,11-4
1983,1983.35746042618,1.75553328780939,1,11-4
1985,1985.68241197362,2.71154996358846,1,11-4
1986,1986.33954071537,2.15918789427924,1,11-4
1987,1987.7885825723,2.99778034117092,1,11-4
1988,1988.67334547662,2.84511284614717,1,11-4
1989,1989.27887937595,1.67881921620016,1,11-4
1990,1990.82850076104,2.77420800000028,1,11-4
1991,1991.84065258752,1.35486651732403,1,11-4
1992,1992.22438334851,0.970714104739218,1,11-4
1993,1993.77374238965,1.66932064284503,1,11-4
1997,1997.863597793,2.64840573913044,1,11-4
1998,1998.8149847793,2.12063245859452,1,11-4
1999,1999.7223173516,1.193237436678,1,11-4
2000,2000.8305308895,5.01763910662537,1,11-4
2001,2001.33140601218,1.4416200820673,1,11-4
2002,2002.33076864536,2.21153947944792,1,11-4
2003,2003.36449771689,1.447482,1,11-4
2004,2004.66746357013,1.113904,1,11-4
2005,2005.84189497717,1.366803,1,11-4
2006,2006.3301369863,1.820827,1,11-4
2007,2007.5053652968,5.421917,1,11-4
1979,1979.41620811136,22.1399850303972,1,111-10
1981,1981.36651027397,16.4823348165786,1,111-10
1982,1982.508098776,20.4170832551226,1,111-10
1983,1983.81849197742,27.3995356133664,1,111-10
1984,1984.41906711698,14.3208218936996,1,111-10
1986,1986.43348554034,26.4883227277412,1,111-10
1987,1987.84895357686,11.2930301631589,1,111-10
1988,1988.40657445355,19.3012197174203,1,111-10
1989,1989.48965563166,15.4979748460604,1,111-10
1990,1990.52168759513,44.5407090910055,1,111-10
1991,1991.46561073059,44.8228629032262,1,111-10
1992,1992.76950895568,38.0383213377543,1,111-10
1994,1994.78276065449,20.2985713997713,1,111-10
1995,1995.6522260274,24.950932,1,111-10
1996,1996.53762522769,28.278696,1,111-10
1998,1998.47328767123,9.633862,1,111-10
2000,2000.60012522769,33.941788,1,111-10
2001,2001.69166666667,24.900328,1,111-10
2002,2002.74651826484,21.014833,1,111-10
2003,2003.61820776256,86.732422,1,111-10
2004,2004.68721539162,47.679413,1,111-10
2005,2005.61038812785,22.140402,1,111-10
2006,2006.67659817352,64.476326,1,111-10
2007,2007.68321917808,34.530453,1,111-10
2011,2011.43801369863,12.220201,1,111-10
2012,2012.40448542805,16.949839,1,111-10
2013,2013.4502283105,26.846384,1,111-10
2014,2014.38869863014,13.708958,1,111-10
2015,2015.51244292237,15.698555,1,111-10
2016,2016.90163934426,26.029419,1,111-10
2017,2017.39714611872,22.721064,1,111-10
2018,2018.60821917808,29.579302,1,111-10
2019,2019.70707762557,27.474018,1,111-10
2020,2020.46926229508,15.5762,1,111-10
2021,2021.64737442922,31.304392,1,111-10
2022,2022.50034246575,30.923508,1,111-10
2023,2023.60239726027,12.716031,1,111-10
1975,1975.98812896372,123.877959582316,1,111-9
1976,1976.68258598335,108.132507212956,1,111-9
1977,1977.42287170218,67.6696869211696,1,111-9
1979,1979.55147948376,67.123695156012,1,111-9
1980,1980.64236009917,67.2353145310866,1,111-9
1982,1982.50826810629,90.4430710196892,1,111-9
1983,1983.4664724759,95.6354114303604,1,111-9
1984,1984.78660383146,70.73797459736,1,111-9
1985,1985.82878602232,126.570973254763,1,111-9
1986,1986.72443873668,91.9266078947068,1,111-9
1987,1987.94058789954,100.716720936832,1,111-9
1988,1988.7199263813,168.830443890974,1,111-9
1989,1989.8704718417,96.8458329043227,1,111-9
1990,1990.5961282344,183.432582211071,1,111-9
1991,1991.46516933029,155.138290261445,1,111-9
1992,1992.76967023376,174.762715266056,1,111-9
1994,1994.78214802131,156.945067393945,1,111-9
1995,1995.65200152207,95.4286052631804,1,111-9
1996,1996.53781306922,124.547633359412,1,111-9
1997,1997.69059550989,180.751287166092,1,111-9
1998,1998.13244672755,173.219393620816,1,111-9
2000,2000.60006830601,165.540788806529,1,111-9
2001,2001.69178082192,128.644608,1,111-9
2002,2002.74668949772,158.390106,1,111-9
2003,2003.61849315069,183.619949,1,111-9
2004,2004.72734517304,183.317459,1,111-9
2006,2006.67671232877,125.195366,1,111-9
2008,2008.58686247723,112.399231,1,111-9
2009,2009.69851598174,97.397713,1,111-9
2010,2010.46404109589,140.782623,1,111-9
2011,2011.21997716895,117.08242,1,111-9
2012,2012.19740437158,144.822617,1,111-9
2013,2013.87442922374,161.496948,1,111-9
2014,2014.7397260274,159.144882,1,111-9
2015,2015.51278538813,99.575752,1,111-9
2016,2016.92679872495,208.530777,1,111-9
2017,2017.39703196347,104.282074,1,111-9
2018,2018.7352739726,122.293625,1,111-9
2019,2019.70730593607,189.834412,1,111-9
2020,2020.05487249545,164.280655,1,111-9
2021,2021.89589041096,165.593719,1,111-9
2023,2023.52260273973,104.182419,1,111-9
1990,1990.52123287671,33.7881899470123,1,114-1
1994,1994.8953196347,20.24864,1,114-1
1996,1996.45514571949,13.864046,1,114-1
1997,1997.70159817352,35.756611,1,114-1
1998,1998.15171232877,31.277391,1,114-1
1999,1999.27054794521,27.505156,1,114-1
2001,2001.40148401827,18.111486,1,114-1
2003,2003.96084474886,21.126865,1,114-1
2006,2006.10091324201,25.72361,1,114-1
2007,2007.68333333333,20.873232,1,114-1
2008,2008.90551001822,24.856256,1,114-1
2011,2011.77442922374,17.364346,1,114-1
2012,2012.16199908925,16.904867,1,114-1
2013,2013.61358447489,23.007978,1,114-1
2014,2014.99726027397,11.394179,1,114-1
2015,2015.90559360731,19.883062,1,114-1
2016,2016.61577868852,20.744463,1,114-1
2017,2017.39851598174,18.495939,1,114-1
2018,2018.60833333333,17.459661,1,114-1
2019,2019.50456621005,25.050709,1,114-1
2020,2020.09927140255,23.021996,1,114-1
2021,2021.68858447489,39.063499,1,114-1
2022,2022.86324200913,18.156698,1,114-1
2023,2023.95810502283,26.213326,1,114-1
1986,1986.35124619483,104.798548974028,1,12-113
1987,1987.79212709285,153.628200360319,1,12-113
1988,1988.37227724651,114.298424,1,12-113
1989,1989.28978120244,92.1672928764963,1,12-113
1990,1990.83186643836,88.9243430032138,1,12-113
1991,1991.84429033486,47.3011003451866,1,12-113
1992,1992.33811285671,35.166142943361,1,12-113
1993,1993.33812595129,77.0425486831118,1,12-113
1994,1994.36707001522,84.3275970151912,1,12-113
1995,1995.4182629376,129.161591,1,12-113
1996,1996.31356064056,49.0321176857639,1,12-113
1998,1998.82043378995,80.8751192352812,1,12-113
1999,1999.27845890411,74.270542309573,1,12-113
2000,2000.78107923497,155.260956,1,12-113
2001,2001.36586757991,88.543724,1,12-113
2002,2002.33356164384,91.539978,1,12-113
2003,2003.36700913242,79.266693,1,12-113
2004,2004.34813296903,132.357834,1,12-113
2005,2005.45479452055,72.597435,1,12-113
2006,2006.35525114155,92.14447,1,12-113
2007,2007.50719178082,226.32811,1,12-113
2008,2008.33674863388,157.564133,1,12-113
2009,2009.3247716895,85.007645,1,12-113
2010,2010.37591324201,126.017021,1,12-113
2011,2011.56289954338,117.104729,1,12-113
2013,2013.37420091324,162.997192,1,12-113
2014,2014.39497716895,84.424423,1,12-113
2015,2015.70867579909,146.946991,1,12-113
2016,2016.36236338798,56.616493,1,12-113
2017,2017.44189497717,126.017006,1,12-113
2018,2018.86632420091,114.421928,1,12-113
2019,2019.32420091324,118.457085,1,12-113
2020,2020.76309198543,119.135353,1,12-113
2021,2021.37248858448,116.431915,1,12-113
2022,2022.74155251142,107.188156,1,12-113
2023,2023.60376712329,131.646072,1,12-113
1974,1974.54031535388,15.2081130742667,1,12-13
1976,1976.40164993802,10.9613425038286,1,12-13
1978,1978.49763045408,18.0883714484181,1,12-13
1979,1979.41614713343,27.0679756758742,1,12-13
1980,1980.41243510929,17.2171741564458,1,12-13
1981,1981.39559205353,19.211754790511,1,12-13
1986,1986.3511434551,14.076154519268,1,12-13
1987,1987.79113584475,16.7133609999639,1,12-13
1988,1988.55037947784,22.9724629286432,1,12-13
1989,1989.49018074581,9.70419907378685,1,12-13
1991,1991.72541666667,12.0833030408937,1,12-13
1992,1992.6459452793,26.0001872285097,1,12-13
1993,1993.52876141553,38.2717505446767,1,12-13
1994,1994.4929109589,30.3261857154855,1,12-13
1995,1995.43547374429,30.0256723898727,1,12-13
1997,1997.49770547945,24.0825826381787,1,12-13
1998,1998.49144216134,24.62977950038,1,12-13
1999,1999.49084855403,28.3970663684211,1,12-13
2000,2000.49974954463,16.2082094966943,1,12-13
2001,2001.4685521309,29.0147238571429,1,12-13
2003,2003.50011415525,18.463482,1,12-13
2004,2004.34642531876,23.911108,1,12-13
2005,2005.50559360731,17.974068,1,12-13
2006,2006.44874429224,15.681811,1,12-13
2007,2007.50570776256,25.936892,1,12-13
2008,2008.41757741348,15.210703,1,12-13
2009,2009.57910958904,23.464844,1,12-13
2010,2010.53070776256,33.174568,1,12-13
2011,2011.44063926941,36.297787,1,12-13
2012,2012.52447632058,26.448568,1,12-13
2013,2013.47191780822,23.603275,1,12-13
2014,2014.51164383562,40.240932,1,12-13
2015,2015.64908675799,32.198143,1,12-13
2016,2016.48611111111,28.337933,1,12-13
2017,2017.75171232877,33.547836,1,12-13
2018,2018.69132420091,23.621647,1,12-13
2019,2019.38881278539,26.214855,1,12-13
2020,2020.47301912568,26.812073,1,12-13
2021,2021.57442922374,26.513397,1,12-13
2022,2022.73767123288,20.4055,1,12-13
1963,1963.35973684044,3.51132624648659,1,12-150
1965,1965.58440880264,4.41171866044447,1,12-150
1966,1966.38030812405,7.05336369790991,1,12-150
1998,1998.35956621005,4.3236907774585,1,12-150
1999,1999.3533999239,2.50988771923761,1,12-150
2000,2000.33873709775,4.090564078865,1,12-150
2001,2001.36851598174,3.36726092743615,1,12-150
2005,2005.34029680365,1.135592,1,12-150
2011,2011.44417808219,3.889577,1,12-150
2012,2012.52311020036,2.447961,1,12-150
2013,2013.37374429224,5.008368,1,12-150
2014,2014.32385844749,2.801932,1,12-150
2015,2015.71255707763,2.016959,1,12-150
2016,2016.3641848816,3.739143,1,12-150
2017,2017.37899543379,3.055092,1,12-150
2018,2018.35388127854,5.057319,1,12-150
2019,2019.32579908676,4.189161,1,12-150
2020,2020.39674408015,2.335296,1,12-150
2021,2021.37591324201,3.460594,1,12-150
2022,2022.74280821918,1.003836,1,12-150
2023,2023.60308219178,7.840385,1,12-150
1969,1969.37078183663,15.4600149382266,1,12-171
1970,1970.37267602106,15.8548033679479,1,12-171
1971,1971.36111453577,19.146988808248,1,12-171
1972,1972.36364643417,12.5719914568901,1,12-171
1974,1974.33458085997,6.97584493360196,1,12-171
1975,1975.35911888001,19.25345143295,1,12-171
1976,1976.36045179999,7.43586340590825,1,12-171
1977,1977.39479141299,22.4876307508977,1,12-171
