regine;main;Q_median;Y_lat;X_long;Y_utm;X_utm;ln(A);ln(C_L);ln(Q_N);ln(R_L);R_G;R_G,1085;A_Glac;A_Agr;A_Bog;A_L;A_For;A_Mount;A_U;A_LE;H_10;H_20;H_30;H_40;H_50;H_60;H_70;H_80;H_90;H_MAX;H_MIN;H_F;Y_G,Lat;X_G,Long;Y_G,UTM;X_G,UTM;ln(O);C_S;ln(R_TL);R_TL,net;P_Jan;P_Feb;P_Mar;P_Apr;P_Mai;P_Jun;P_Jul;P_Aug;P_Sep;P_Oct;P_Nov;P_Dec;ln(P_N);ln(P_Med1Max);ln(P_Med2Max);ln(P_Med3Max);ln(P_Med4Max);ln(P_Med5Max);ln(P_S);T_Jan;T_Feb;T_Mar;T_Apr;T_Mai;T_Jun;T_Jul;T_Aug;T_Sep;T_Oct;T_Nov;T_Dec;T_N;W_Jan;W_Feb;W_Mar;W_Apr;W_Mai;W_Jun;W_Jul;W_Aug;W_Sep;W_Oct;W_Nov;W_Dec;ln(W_N);ln(W_Med1Max);ln(W_Med2Max);ln(W_Med3Max);ln(W_Med4Max);ln(W_Med5Max);ln(Q_N,SN);ln(A_P);ln(D);ln(D_net);ln(M_200,h) ;ln(M_200,d );ln(M_200,d,SN)
2;290;67.825;61.7262306;8.2960291;6861944;146164;5.537334267;3.208755926;3.592368554;3.472116078;26.51777111;22.19129636;8.267716535;0.393700787;0.393700787;3.937007874;7.874015748;73.22834646;0;0.547654735;977;1131;1253;1347;1413;1465;1533;1626;1791;2201;665;1536;61.66168105;8.089208513;6855736.143;134668.0624;11.56856119;15.5841747;12.83443502;310826.5662;66.4210457;45.2307057;52.07362097;30.70471907;36.89454887;53.07771223;72.48432687;73.93681003;84.95661437;83.8483795;75.26776457;68.67516413;6.61146481;3.080730995;3.499918254;3.686518807;3.774958201;3.906434881;4.043556555;-10.52082859;-10.24651591;-8.597480082;-5.433868429;0.464770408;4.990332908;6.575818678;6.009114063;1.753547707;-1.599897119;-6.540939434;-8.939599395;-2.673795433;0.55098;1.417146667;2.111153333;11.17858;186.2427367;281.9894633;157.0733233;96.33606667;80.59332333;48.65181;5.30578;1.1397;6.771465873;4.324280862;4.175215346;3.503076341;3.829522752;4.294455676;7.123503963;0.876528354;7.297100754;7.109656104;2.63905733;4.343805422;3.871201011
223;1;228.860153;70.1763382;24.8833008;7815865;872638;6.972915482;4.042877129;2.98214032;4.503418135;6.415142698;4.723664771;0;0;3.21;3.58;10.11;78.35;0;0.082132162;300;359;388;414;441;475;518;567;648;1136;13;1123;69.98624307;24.36255927;7791539.978;855396.6446;12.29198361;5.803079708;14.09144787;1139891.736;31.87269397;27.66275597;25.13656343;21.73532267;23.5654567;38.47572497;57.42843187;55.42069533;45.522838;45.84867177;36.6230715;35.8866326;6.098476131;3.028462498;3.311955428;3.434487998;3.588511137;3.698324893;4.155145374;-13.90559763;-13.37804784;-10.92221411;-5.780216832;0.759420423;7.11702079;10.58537815;8.689023283;3.720379069;-2.089354633;-8.206898463;-12.48292676;-2.991169546;1.029432667;1.128421333;0.916553333;26.2818;189.5525407;73.75456933;61.28717;59.13328333;47.40474;33.45720333;5.997273333;1.488103333;6.217466192;4.104294909;3.97747065;3.333355413;3.63998983;4.104675836;6.135308825;1.588687155;7.118532386;6.973528365;3.258096538;4.204692619;3.871201011
70;8;5.11;60.9733162;6.5022969;6789664;40905;2.042518188;1.423108334;4.288402533;1.89761986;53.4;65.4;0;0;2.46;8.82;0;88.72;0;2.610497864;963;1032;1050;1063;1079;1104;1151;1224;1257;1365;870;495;60.95443164;6.511293119;6787543.262;41072.28444;9.570122583;10.6842495;9.839161155;14222.29216;179.6944445;124.1133331;149.3811115;70.29833337;74.3355559;99.82055567;113.776111;137.8266667;234.24;235.0455556;206.4922223;209.1672222;7.514358852;4.012169951;4.372817693;4.681590961;4.825844026;4.938840884;4.033484256;-7.590501769;-7.792559521;-6.459784931;-3.809814817;1.617222229;5.80403703;7.58087812;7.431810041;3.782907424;0.642616503;-3.947481451;-6.321541202;-0.755184362;5.718;2.16;2.916666667;11.359;301.4496667;575.913;367.3576667;199.5676667;231.5203333;186.2376667;53.05;9.699666667;7.574018982;4.263803729;4.148666887;3.498009262;3.840732638;4.275914838;8.117160467;-0.619849116;7.796642968;7.520047696;2.944438979;5.164785974;4.682131227
18;10;82.07;58.883606;9.0332718;6542433;156332;5.463365595;3.051778275;3.217675104;3.407385296;18.41900474;12.8093798;0;1.380299886;4.844815536;3.463986192;81.55020331;2.895611843;0.065652929;0.193238328;148;197;237;274;313;346;380;415;473;657;50;607;58.94067052;8.907473493;6549212.189;149531.5719;11.56721129;11.29529833;12.82382397;299294.1968;92.78163873;69.1790973;77.02368047;56.56850003;81.87454173;76.67551403;101.829583;118.5163474;137.56425;149.325792;127.5753056;89.41408347;7.071852047;3.92530935;4.359607934;4.479500671;4.619543479;4.708339556;4.196757553;-5.158388884;-5.46653499;-2.21300582;2.114003259;8.119051961;13.11658749;14.55072357;13.19374059;8.940493056;4.981462805;0.088591186;-3.319035381;4.07897407;31.99239333;27.51818333;48.71345333;191.46447;201.32953;82.88354667;108.8879967;126.8527567;145.70785;154.4643133;102.9121033;46.86767;7.146452653;4.302130809;4.173848685;3.520519995;3.861361109;4.303564989;6.628395571;0.803909585;7.360458375;7.14581671;3.63758616;4.700480366;4.709530201
19;76;25.66;59.0693359;8.0113974;6568750;99766;4.754021133;2.609452164;3.489208259;3.02154737;20.17246596;12.34386001;0;0;6.031882809;12.92546316;60.31882809;18.09564843;0;3.048477718;624;663;696;715;739;768;802;848;896;1003;536;467;59.0743087;7.93835173;6569708.645;95787.34106;11.30595636;11.00648755;12.60811233;216738.2015;83.1143875;59.06347593;61.4660113;47.80364677;79.35404513;82.05729343;91.6234191;110.9954982;122.4070654;134.6943875;111.2323079;79.61239293;6.969249105;3.672278747;4.003151956;4.155411518;4.29832562;4.444564959;4.157573678;-6.799813442;-7.088832074;-4.712608232;-0.826637222;4.935505925;9.994219372;11.4712407;10.36613364;6.493679023;2.797014062;-2.083746433;-5.202389504;1.611980484;9.200053333;12.993;14.69401333;106.4826667;355.08998;110.7868467;99.57117333;118.9536267;131.2599733;135.66048;56.5532;25.59506667;7.070588227;4.215647338;4.119459864;3.512798405;3.835113186;4.29119891;7.117998219;0.355820055;7.8540912;7.532424327;3.496507561;4.624972813;4.418840608
161;6;7.1;66.7541428;14.5649157;7404040;480838;2.91939104;1.919246238;3.992865393;2.112634509;93.03;67.12;7.96;0;0.05;1.03;2;85.44;0;0.21026868;758;832;916;976;1039;1093;1149;1218;1266;1428;220;1208;66.72637088;14.60910651;7400929.778;482764.313;10.21640589;17.5075171;10.24363205;26641.69136;134.368421;112.3464914;102.0315793;72.35649103;58.71421033;63.50894747;100.1878947;99.64649137;150.5566666;186.3652631;134.075614;155.6612284;7.222434111;3.920669725;4.206654552;4.440822963;4.580014303;4.687501771;4.126070558;-10.57276174;-10.01732412;-8.752122243;-5.649169591;-0.451731741;4.384941502;7.136185641;6.730367846;2.51906432;-1.506938302;-6.342040947;-9.08551216;-2.633920128;2.335666667;1.568333333;0.036733333;4.040333333;151.6417;508.3520333;421.8957333;183.0401333;127.4358;94.05366667;12.85046667;4.9362;7.321312094;4.24134621;4.130999346;3.43839481;3.773754562;4.202922879;8.07331459;-0.389259573;7.324241005;7.270841572;2.890371758;5.988961417;4.997212274
166;1;110.23;67.4506912;15.7621574;7481824;532615;5.441508206;2.965852629;4.066287964;3.302368601;24.95461771;18.88856676;1.2;0;0.24;12.43;14.08;48.75;0;1.830312151;300;344;407;451;500;554;617;707;882;1325;11;1314;67.47140939;15.9301503;7484229.995;539759.9786;11.34074104;14.88194516;13.09569462;335243.3012;114.0712284;95.05538107;83.0418221;64.04348847;54.9941379;69.78015563;91.72180783;96.37957677;126.0719349;178.3756637;114.8877401;133.5469068;7.108219462;3.812375893;4.239905189;4.51680659;4.658134441;4.702075779;4.089460417;-9.281467102;-8.691187383;-6.713667295;-2.97518692;2.531865756;7.450282957;9.99227947;9.182364695;4.726974118;0.508076365;-4.571231631;-7.741810172;-0.465225595;20.16413;16.25828;10.76427333;50.54498667;361.0754367;295.7867;135.1486;106.84031;133.8219133;159.4730233;55.18875667;34.699;7.229668771;4.228374905;4.129955277;3.512186116;3.841224654;4.29353498;7.497256909;1.008522444;7.654186413;7.281103613;2.944438979;5.293304825;4.820281566
167;2;34.49;67.5695038;15.9002552;7495147;538332;4.694187882;2.919748663;4.076519977;3.326382156;28.07369437;21.6015972;0.3;0;0.24;21.22;7.36;59.81;0;7.875755566;326;446;539;622;622;649;688;756;836;1324;82;1242;67.53883274;16.07230098;7491827.564;545707.8231;11.0770719;13.00627128;12.05076088;92590.77741;113.0717779;93.3678732;82.52933347;64.01926997;54.922603;70.54003173;91.66511093;96.95558733;126.2306664;176.8975556;111.5739368;129.8993652;7.09975742;3.769196847;4.160555785;4.387292502;4.526673101;4.634858431;4.189159227;-9.676460816;-9.102933184;-7.134305183;-3.414546042;2.11645982;7.118154509;9.718367628;8.919320004;4.42762647;0.138092175;-4.905782023;-8.097515618;-0.824460188;14.11061667;10.46288333;6.32195;33.86926667;372.6730667;374.4406333;141.0870333;109.39505;138.5683;159.46255;44.12945;24.97173333;7.265074788;4.35234034;4.231465361;3.61129623;3.958715755;4.396939896;7.768435531;0.524871259;7.356572997;6.741756937;2.944438979;5.198497031;4.744932128
151;9;129.645;65.507103;14.2170763;7265197;463782;6.639875834;4.231661164;3.317815773;4.415917629;10.56227401;4.736716673;0;0.09;5.99;9.84;34.91;33.94;0;3.581447666;537;609;643;689;731;772;823;883;974;1328;320;1008;65.43373356;14.8423599;7256929.605;492760.5085;12.34724602;8.149606046;13.8728242;992518.1964;60.61571647;45.7785536;48.74723287;30.49687997;31.67536787;45.03901087;79.6623794;66.37177783;71.3141958;70.37857093;61.70962117;64.0420039;6.515943504;3.249350518;3.532418652;3.69114975;3.792441291;3.92352265;4.216279054;-12.16957552;-10.83714101;-7.670864596;-3.240603358;2.492286054;7.900252144;9.927384904;8.849734632;4.390317051;0.082718945;-6.315890191;-9.929825991;-1.376767245;2.484866667;5.659633333;3.58006;15.92641333;295.0486033;252.2624633;85.3652;73.62197333;87.34410667;64.64385667;15.52225667;7.192063333;6.811961629;4.290588731;4.168491038;3.457595445;3.799883673;4.246798465;7.160966888;1.200385089;7.232948365;7.168124791;2.995732274;4.553876892;4.189654742
73;5;41.6560915;61.022625;8.0345078;6785336;124027;5.023354067;2.649205534;3.449034711;2.61353028;26.59897161;18.07459963;0;0;0.658544616;13.17089233;0;83.63516628;0;3.608005045;1176;1286;1333;1346;1376;1416;1456;1509;1605;1917;1013;904;61.0021085;8.132484134;6782648.45;129051.9879;11.34061213;10.97878807;12.52745657;200264.8745;48.78203137;31.3235538;37.18357647;22.2982561;37.93220767;58.8522073;73.04055193;72.0737969;74.65306823;75.2238631;60.950773;55.21874233;6.473169183;3.080496356;3.467183526;3.65636995;3.797065429;3.933745631;4.12794907;-10.70565336;-10.59408619;-9.110764797;-5.729180268;0.086191701;4.955799123;6.710456455;6.184293954;2.037637242;-1.518740297;-6.571682856;-9.133004333;-2.782394468;0.014633333;0.021333333;0.49332;5.34024;177.71338;258.2642333;101.8381067;79.44426;68.81629333;42.05462;3.390926667;0.098966667;6.603252954;4.249574612;4.133670219;3.443427927;3.79760041;4.25758646;7.309390517;0.590497218;7.504102501;7.184042075;2.772588722;4.532599493;3.988984047
50;3;366.288605;60.4495735;7.0980468;6727580;65952;7.062123078;3.642042911;3.714303506;4.335817445;17.46361863;19.6018428;2.142391938;0.171391355;6.255784458;5.655914716;5.141740651;78.24015357;0;0.581830294;974;1077;1138;1186;1226;1257;1292;1334;1391;1853;19;1834;60.33780462;7.310537487;6713802.273;76436.34832;12.42561591;9.279004489;14.65173766;1929737.432;94.18944127;64.04300367;78.78680177;38.94417063;47.78568083;64.62224733;80.72106593;90.10216127;120.8968699;127.7007942;106.1330325;110.1692121;6.931564068;3.384461668;3.880381481;4.036824448;4.224125651;4.31817174;4.08227135;-9.019796323;-9.164766033;-7.902351068;-4.712556027;0.848253486;5.666090097;7.527367674;7.20551863;3.432974483;0.02763377;-4.841290918;-7.584855533;-1.543148147;3.413969333;1.994334667;3.764745333;11.560704;208.233422;368.00352;189.2484173;114.029602;121.3022633;92.266356;18.64538867;6.412976667;7.037796826;4.152116838;4.043051292;3.359095349;3.765353063;4.133649631;8.028166335;1.544262446;7.589614586;7.410771428;3.044522438;4.624972813;4.465908119
156;15;40.585;66.2929916;13.8126097;7353074;446730;4.030694535;2.298731893;4.443121734;2.672077541;60.43;44.36;0;0.04;2.69;1.87;24.71;58.15;0;0.03245825;231;287;330;374;445;512;581;682;872;1194;49;1145;66.33822988;13.81473099;7358106.385;446920.9358;10.63975989;16.22033155;12.02332141;153747.7843;171.7395401;139.3928732;138.7755751;99.76454043;83.3559194;93.54982747;125.7908047;137.9827014;191.5231608;236.7218387;169.1358047;196.6788505;7.486843912;4.172342735;4.49681669;4.692193777;4.817050545;4.870163622;4.049400471;-7.541941042;-6.987023611;-5.338553956;-1.948105354;3.204649603;7.703178148;9.967339652;9.510824992;5.417917616;1.708053385;-3.23119542;-5.955266952;0.542489755;38.89606667;28.68306667;37.5086;116.0902333;413.4107333;329.5263333;209.1395333;159.0143;194.9034;213.8953333;93.533;77.464;7.55593888;4.289861958;4.205057023;3.455656219;3.791824284;4.225840228;7.899225303;0.298689928;7.992626873;7.912374239;3.044522438;5.187385806;4.795790546
39;1;0.62;59.3294907;5.4432411;6615801;-42586;1.205970807;1.174209234;3.727378753;1.283984742;6.358349488;1.476968522;0;0.3;17.37;18.86;8.68;0;0;15.10505934;20;21;23;24;25;28;29;30;35;64;10;54;59.31940035;5.423741411;6614810.378;-43848.12654;9.141102493;2.928750827;8.835367655;2421.374018;137.25;94.72222187;115.9933334;75.9455554;81.51333293;93.1655554;104.7366663;137.8466667;195.5444447;193.9888889;190.71;164.4133333;7.368863208;3.764682418;4.131158535;4.300906956;4.449490556;4.568506202;4.009018155;1.467455102;0.975584205;2.397240101;4.884370362;9.209820816;12.27285188;13.63383515;13.87172042;11.41670366;8.744014273;5.098629522;2.885734655;7.238163346;140.7676667;95.56033333;123.4243333;78.813;84.53333333;96.14966667;107.7213333;143.4756667;201.346;200.5226667;194.9556667;165.7176667;7.398166336;4.240317584;4.126535621;3.416069085;3.776852584;4.17597207;7.227292868;-1.027376407;7.629396848;6.586119627;3.295836866;4.304065093;4.465908119
2;604;1746.010132;60.8742104;11.5606518;6753674;313304;9.645359752;5.420725013;2.182674796;5.811693608;2.04976516;1.891170192;0;1.812312984;10.13600762;2.770249847;51.55383184;26.89343017;0.122978381;0.097144925;466;606;695;757;817;877;943;1026;1155;2170;180;1990;61.90101929;10.81591259;6868332.333;282063.4538;13.99557718;7.215900132;16.83938933;19043995.46;33.4524923;25.80437463;27.71350543;26.90267753;41.57924393;64.51657777;81.0179508;70.47158787;66.1208145;57.33352137;44.75574873;38.7048424;6.360219572;3.010471737;3.320605501;3.559282255;3.66114208;3.785900113;4.130341281;-11.30639469;-10.49256904;-7.211707383;-2.444237429;4.246897208;9.225524552;10.4859317;9.337676358;4.786504898;0.587886047;-5.715319404;-9.363970583;-0.655314813;1.259715667;1.983277667;6.405115333;64.08262633;186.6076177;75.685303;85.68185367;75.22135667;68.731025;47.78688533;11.094991;1.698590667;6.439731062;4.286028601;4.173230343;3.455712166;3.804259625;4.230616073;6.242733288;2.557537852;7.194029582;7.116902659;3.258096538;4.382026635;4.418840608
2;323;11.43;60.8848343;11.3249569;6755550;300585;3.594843462;2.304150443;2.419478844;2.519294572;30.9988083;29.4153194;0;0;13.73249107;0.058363087;76.90195001;0;0;6.88E-05;428;485;527;557;581;606;633;664;694;758;349;409;60.92784328;11.28408058;6760450.949;298663.7458;10.31534521;4.007140921;11.00963264;60328.9692;41.88837413;31.28097567;33.69625997;35.70113847;52.66479653;69.38292713;82.13837403;76.64227633;77.80520273;71.2465039;57.1276423;46.45349567;6.516234446;3.289856966;3.574877374;3.732487811;3.859265218;3.948543075;4.158911642;-9.932853425;-9.374491362;-5.635426182;-0.35411383;6.388977195;11.49126288;12.67184107;11.2109861;6.476937647;2.001914485;-4.1339973;-8.063162855;1.062322868;1.733266667;3.866733333;11.83916667;118.0136333;184.3112;75.79963333;88.5635;82.63716667;83.32313333;64.9662;20.09506667;3.625733333;6.604992642;4.368195881;4.256305329;3.526649186;3.876113407;4.31333479;5.908351329;0.187253536;7.414789175;7.412724223;3.218875825;4.882801923;4.262679877
27;16;81.38;58.6857567;6.4923582;6536382;7608;4.818748132;2.803992002;4.524610678;3.151782434;26.43545295;22.41452645;0;0.075216057;1.343288103;9.038042161;9.196046361;72.98784428;0;0.312744601;519;603;650;688;719;743;769;798;829;965;212;753;58.74297243;6.534541034;6542545.958;10858.3333;11.50307981;16.91549992;12.56274658;193462.2435;216.1101896;152.4633334;169.7289157;94.296287;117.9753382;120.3785093;131.3642276;171.7171814;251.0439291;292.4426013;277.0330356;246.884309;7.714872839;4.197837483;4.578792822;4.806094729;4.933774739;5.068679196;4.023294956;-4.856374685;-5.174884979;-3.365517969;-0.222631434;4.990027098;9.136039733;10.40832066;9.90365242;6.764982838;3.599541905;-0.795794948;-3.731653989;2.221308887;74.00376667;53.79155333;57.76585667;156.6721567;514.1774;299.7151367;161.48196;183.8964333;265.4535233;297.4238067;216.4733467;124.5140067;7.785458579;4.252410825;4.138373365;3.418167025;3.778645136;4.18367809;8.445284086;0.2234236;7.74399845;7.354089516;3.555348061;5.135798437;4.770684624
16;132;7.76;59.7551765;8.7944984;6640467;151654;3.504355474;2.507971923;3.640476715;2.882563575;47.01;34.56;0;0.36;6.65;7.16;27.57;55.02;0;1.88;789;871;953;1012;1084;1138;1170;1243;1324;1619;459;1160;59.80819416;8.76019585;6646503.393;150294.1531;10.49373473;9.606798736;10.78468746;35854.05722;60.2508567;46.45733303;53.1727618;41.79742827;73.56133307;83.00799963;94.89638063;102.865428;107.0381907;109.4102854;81.39095247;58.94419073;6.816509284;3.533644856;3.879853945;4.07678656;4.212042935;4.337888144;4.19244091;-9.240328723;-9.153009055;-7.174417802;-3.083076199;2.973880186;8.280993634;9.76814748;8.712930867;4.4951619;0.772224288;-4.429742853;-7.580823344;-0.471504968;1.332;0.964533333;1.797033333;40.2512;325.3636;192.4449667;108.2932667;111.1638333;109.8256667;84.85986667;12.36316667;2.6518;6.899028242;4.221340074;4.10696107;3.443076958;3.763496474;4.209272455;7.362379221;-0.081623977;7.280331982;6.982856538;3.295836866;4.779123493;4.248495242
124;1;272.241867;63.461483;11.351368;7042190;318185;6.886235378;3.805759648;3.618188713;4.108247467;13.92;10.86;0;1.33;19.03;4.53;34.94;28.23;0.12;0.354690949;349;442;506;551;600;646;695;750;821;1245;40;1205;63.38214685;11.81226789;7032159.103;340924.1271;12.313898;8.051683897;14.53938032;1906806.762;74.81842333;62.83444407;62.04054023;57.5276012;51.1592965;75.8096057;103.2632352;94.73193367;120.1395483;102.0085969;73.8382874;89.35988117;6.874747873;3.477890964;3.79401058;4.046923612;4.115485468;4.268520569;4.047750155;-7.726676537;-7.159109802;-4.739229226;-1.168983583;4.552141325;9.043361199;10.54261573;10.01337038;6.027136253;2.47821227;-2.866577511;-5.611844951;1.115367962;18.56067333;15.66633;25.51111667;114.5174633;283.8414433;104.7626967;113.3735267;104.7331833;131.72642;102.7066767;42.89403;28.99863667;6.991445661;4.270670604;4.167007805;3.470077308;3.813197279;4.228155631;6.969176606;1.480092653;7.653144945;7.574705171;3.17805383;4.33073334;4.189654742
76;14;61.39;61.71101;7.3509898;6865771;96240;5.20926755;2.852908484;4.282206299;3.151399637;32.86440301;42.50691014;36.92;0;0.02;7.28;3.66;49.97;0.06;1.754749312;886;1197;1263;1338;1425;1480;1531;1583;1671;2081;504;1577;61.77480278;7.357003382;6872611.925;97251.50715;11.28354758;17.48059787;11.72491306;91517.01804;107.5732067;73.85485507;86.51393113;44.11465567;45.58565213;60.44025323;75.2846016;86.47166677;131.4713042;133.9551991;119.0334422;128.497844;6.996495388;3.338396497;3.846829198;4.07728409;4.244106748;4.358424885;4.153610455;-9.478914791;-9.308234429;-7.822627414;-5.131920282;0.501731534;4.697418472;6.371466222;6.054304;2.021020537;-1.064506799;-5.742837564;-8.013468912;-2.243047452;2.675733333;2.646066667;3.104373333;15.84467333;195.5025133;391.4444333;283.3513267;152.2887867;116.0377533;78.02623333;13.92852;4.25238;7.138154678;4.754047526;4.629488429;3.92016934;4.283654134;4.705739263;7.573366139;0.83347525;6.515645511;6.215012674;2.63905733;4.852030264;4.276666119
2;331;10.899368;60.0836868;11.2653103;6666602;292288;4.524719062;2.921057779;3.045474365;3.117251819;6.287573582;2.95191248;0;41.18348326;2.16755175;0.133439905;52.02124201;0;1.083775875;0.002514246;155;161;167;172;177;183;200;209;224;350;130;220;60.15506976;11.2868261;6674493.024;293971.7299;11.03752109;2.503033786;11.85099032;138825.8246;49.54054323;38.50503637;45.16594187;41.82007243;51.669638;65.1872466;73.66300733;80.495;84.3529713;82.4600729;71.66956547;54.58655777;6.605454408;3.394234799;3.642280506;3.770947697;3.915267756;4.004562569;4.119640575;-7.044856241;-7.102978517;-2.664900662;2.656037458;9.352705708;14.12108698;15.2399509;13.86881837;9.097386468;4.627234689;-1.107748797;-5.35548853;3.807270651;18.80503333;12.61043333;42.2565;157.9679333;72.42483333;70.21146667;80.1734;86.3869;91.00966667;86.3949;57.1823;23.10246667;6.682767319;4.736484852;4.624138815;3.928552322;4.27710066;4.700041207;5.846076081;0.39495325;7.326271254;7.316256304;3.401197382;4.442651256;4.382026635
30;1;123.361824;58.8429756;6.3505878;6554848;1696;4.870836684;3.224460203;4.565597411;3.405189403;34.69;33.72;0;0.21;0.41;7.01;6.72;80.41;0;0.663260581;521;668;758;822;863;902;940;979;1020;1159;32;1127;58.91395214;6.496026306;6561641.522;11071.36651;11.45431815;18.64812813;12.77725684;259820.1725;197.5155988;139.8739325;156.424896;82.84846393;102.2831254;112.8740105;123.8586719;156.0784116;233.2969791;267.968073;252.206927;232.8803383;7.629543087;4.130311036;4.503678051;4.743684755;4.842497049;5.002028048;3.98038868;-5.42800403;-5.714996086;-4.07365507;-1.026092882;4.089925242;8.271725683;9.628298882;9.239961374;6.058751727;2.903198096;-1.470408;-4.315622468;1.513590206;46.58074667;35.30658;38.25921333;100.3084;442.2000333;389.7311267;211.82746;173.7662067;244.2043067;262.9078133;162.91258;88.67166667;7.694700648;4.766373195;4.650079524;3.839195054;4.252063728;4.643392074;8.436200185;0.324273811;7.906420154;7.596908342;3.526360525;5.283203729;4.753590191
16;140;233.285;60.0184212;7.8654561;6674926;102789;6.711302343;3.885636636;3.579622468;4.120044201;8.428579917;3.530318424;0.04;0;3.44;9.67;0.96;85.08;0;0.987255213;1153;1197;1232;1260;1285;1310;1334;1362;1400;1620;937;683;60.02671529;7.483070138;6678175.572;81940.33845;12.35510857;7.990184782;14.31078628;1175141.054;91.12598907;63.154579;72.1357898;40.98270393;57.4215796;72.1601095;82.35902967;97.0618636;117.530613;126.8735732;106.5275962;99.79617513;6.934523396;3.378800654;3.774611466;4.019864243;4.131260281;4.29325449;4.14477989;-9.405690673;-9.538064919;-8.378273545;-5.13423671;0.406896126;5.396096888;7.255788901;6.881710605;3.101577076;-0.294785153;-5.099003912;-7.94471691;-1.896058519;0.03436;0.006066667;0.073163333;4.172023333;196.7951333;425.4218;185.85207;115.8249133;116.27347;81.60068333;8.718946667;0.421133333;7.034558632;4.645520789;4.524500031;3.658323206;4.081515073;4.506112428;7.631731852;1.263949051;7.599483942;7.265596402;3.135494216;4.59511985;4.356708827
89;1;64.295;61.9197006;6.118609;6897149;34638;5.939434139;3.582699427;4.101154654;3.87369819;19.47214712;9.531723388;0;3.423575266;3.423575266;14.74770884;41.08290319;32.39228906;0;13.44513588;53;164;281;377;479;599;706;814;968;1567;53;1514;61.9666194;6.460021121;6899996.855;52825.49083;11.73955954;16.89490674;13.39112555;526896.1194;168.6082676;128.1363603;139.2115666;78.85121607;60.72581803;77.3537095;94.366072;107.1481104;199.8141299;203.0536136;195.1710851;216.0563251;7.419678065;3.895592165;4.243593864;4.495258652;4.684358504;4.770536698;4.088471597;-4.156574368;-4.046767296;-2.044658928;0.776953034;6.380601118;9.979721212;11.34128723;10.8851277;7.039310596;4.101777153;-0.636558172;-2.894496935;3.060476862;95.72118667;66.40943667;96.87735333;148.0943067;295.7802333;211.7603433;134.6284467;123.66034;213.2451967;204.2868733;143.3614633;123.5301867;7.526908909;4.318972583;4.177900379;3.463698961;3.820450039;4.262408885;7.604274418;1.107629876;7.451691411;7.235324552;2.772588722;4.976733742;4.691347882
26;20;43;58.5436668;6.4979129;6520601;5920;4.347046916;2.571413872;4.220977213;2.873010604;32.04543301;23.36510724;0;2.16;2.24;8.98;38.08;24.64;0;2.271968148;245;340;402;449;478;505;534;568;602;748;113;635;58.59443912;6.508375548;6526042.732;7211.503505;10.91004616;15.50638404;11.83161673;95947.3913;206.0031625;145.5781193;159.0161963;90.595299;113.1535042;113.5522221;125.2202566;168.1898294;241.9508544;282.6629063;267.5492736;233.8988037;7.671999316;4.162831614;4.557863534;4.740776349;4.948655325;5.050049117;4.050423739;-3.419558869;-3.763673674;-1.780745796;1.440398857;6.656960297;10.6421738;11.82887234;11.28652329;8.211138174;5.075425986;0.773148129;-2.176748003;3.731159544;137.8259333;93.4896;125.1358333;211.5161333;294.9186333;133.5432667;133.6055667;180.9549333;258.3486;298.3374333;254.6506;176.6103667;7.740202078;4.653379527;4.537751587;3.839629257;4.190610063;4.608884811;8.281816822;0.344756038;7.484569812;7.124508397;3.555348061;5.075173815;4.86753445
