"OBJECTID";"Shape";"vassdragNr";"navnNedbf";"arealEnh";"elvHierark";"vassOmr";"P1_Id";"klimaRegion";"region";"QNormal6190_mmAar";"QNormal6190_lskm2";"heightMin";"height10";"height20";"height30";"height40";"height50";"height60";"height70";"height80";"height90";"heightMax";"sjoPro";"brePro";"skoPro";"jbrukPro";"myrPro";"snaufjellPro";"urbanPro";"annetPro";"neddemtAreal_km2";"sumArealMagHRV";"sumArealMagNatVst";"antMag";"antMagIkkeDigNatVst";"tillopAktuelt";"effsjoPro";"effsjoTillop";"feltLeng_km";"elveLengde";"sumElvLengde";"feltLengdTillop";"gradElv";"grad1085";"drenTetthet";"tamSommer";"tamVinter";"rrSommer";"rrVinter";"tamJuli";"tamAugust";"tamAar";"rrAar";"rrJuni_mm";"rrJuli_mm";"qttMai_mm";"qttJuni_mm";"qttNovember_mm";"qttAarMax4dogn_mm";"tamFebruar";"tamMars";"elvenavn";"slopeMean";"leirProsent";"Shape_Length";"Shape_Area";"Ap (km)";"P_Sep (mm)";"qtt_Apr (mm)"
1751;"Polygon";"012.GBAZ";"Busua";35.8;"Busua/Fossbrøyta/Urula/Drammensvassdraget";12;11111;"Ost";"Ost";907.265114;28.765539;470;798;854;896;917;943;979;1013;1036;1072;1145;5.560405;0;47.939944;0.040154;10.212989;35.548184;0;0.65817;0;0;0;0;0;0;0.667048;-999;10.852965;15.01845;67.278325;-999;41.016217;38.796724;2.166572;7.06972;-5.685467;412.831961;353.278794;9.543801;9.507101;-0.370806;766.110755;69.90638;79.125784;291.874118;94.207863;8.581551;70.696496;-9.198558;-6.633422;"Busua";7.384193;0;34988.0887;35798945.36;1023.17522002116;77.3500218732017;74.5124534560101
564;"Polygon";"206.611Z";"Mettengelva";8.18;"Mettengelva";206;50753;"Bre-Nord";"Finnmark";1573.059242;49.875055;5;398;501;564;587;635;687;770;839;915;1138;8.947127;5.615831;2.169927;0;0;79.798289;0.007641;3.415342;0;0;0;0;0;0;2.623641;-999;5.038877;-9999;-9999;-999;-9999;-9999;-9999;5.694166;-4.283561;313.684824;536.878831;8.827477;8.091172;-0.126175;850.563655;45.701475;61.373595;249.456423;174.754923;14.861128;67.061059;-11.35147;-9.721764;"Mettengelv";21.820852;0;14540.13302;8175416.358;562.265582290584;65.8925096026228;NA
1613;"Polygon";"196.A51Z";"Krokbekken";24.03;"Krokbekken/Målselvvassdraget";196;47419;"Nord";"Nord";809.039233;25.651212;16;226;273;285;295;304;322;359;397;438;587;4.520391;0;67.852684;0.379734;22.716396;2.808989;0.938931;0.736059;0;0;0;0;0;0;1.309716;-999;10.765522;14.091077;28.163514;-999;25.122281;24.980348;1.43133;7.573213;-5.228288;300.611414;546.407667;10.841057;9.975834;0.105671;847.019081;42.750423;59.431211;287.428683;77.697674;32.928436;66.519057;-8.977847;-7.055066;"Krokbekken";5.817585;1.958489;25464.04155;24018933.9;928.180266150595;73.1197352794097;69.6887803408025
1603;"Polygon";"185.112Z";"elv fra Kattflåget";1.89;"elv fra Kattflåget";185;57011;"Nord";"Nord";1904.647253;60.388309;2;64;118;181;228;263;299;338;383;439;590;0.198413;0;19.609788;0;0.595238;75.793651;0;3.736772;0;0;0;0;0;0;0.009238;-999;1.853281;-9999;-9999;-999;-9999;-9999;-9999;8.345616;-0.181451;394.790714;812.934011;10.624431;10.737172;3.371494;1207.724725;68.515629;83.526478;250.572263;101.975667;121.969159;90.53276;-3.701524;-3.154427;"elv fra Kattflåge";29.429863;0;5679.92353;1889997.666;332.750547740166;141.535026102028;148.29775698135
48;"Polygon";"204.6Z";"Langdalselva";53.62;"Langdalselva";204;32651;"Finnmark";"Finnmark";1192.803203;37.818745;2;357;410;465;527;586;654;727;862;1070;1509;1.824179;1.705287;10.020748;0.187663;2.291589;82.510024;0;1.207572;0;0;0;0;0;0;0.187197;-999;10.192572;13.059692;92.194074;-999;65.08576;37.366883;1.816485;6.044922;-4.808252;470.477103;783.695409;9.351861;8.320133;-0.286096;1254.172512;42.73942;57.613828;242.638535;136.546291;13.891604;65.822702;-12.14291;-9.959166;"Langdalselv";21.950358;0.374161;34852.61259;53615950.61;1538.36245340563;57.7993143912199;45.2787405653597
1353;"Polygon";"113.512Z";"Engdalselva";20.82;"Engdalselva";113;60023;"Midt";"Midt";1607.777884;50.975837;1;155;259;362;427;484;529;583;671;740;907;0.68744;0;33.37536;1.861191;8.29731;42.930476;0;12.689121;0;0;0;0;0;0;0.035607;-999;7.939452;9.68011;29.993306;-999;74.799768;65.013034;1.528129;8.519626;-0.309385;636.468691;1204.859896;10.329543;10.498573;3.36937;1841.328587;84.485696;116.225054;334.691947;142.652691;98.330876;92.950264;-4.443191;-2.755353;"Engdalselv";19.070568;0;24877.15765;20821400.61;836.968632170785;184.221768471885;172.86349219235
837;"Polygon";"135.43Z";"Grytelvvassdraget";29.52;"Grytelvvassdraget";135;12501;"Midt";"Midt";1307.844818;41.466228;1;194;245;268;282;303;318;331;344;361;444;6.239414;0;25.764312;0.423442;8.043276;50.010586;0;9.497798;0;0;0;0;0;0;0.316288;-999;9.462869;12.60349;48.892433;-999;28.738865;28.98668;2.150183;9.500745;0.934553;513.625492;894.947598;11.212884;11.452942;4.5038;1408.57309;97.429319;122.255281;163.589435;107.370185;172.866041;117.36663;-2.639943;-1.158788;"Grytelvvassdrage";11.071073;0.243479;33411.10033;29520141.37;865.740406815232;229.111996562369;247.905367171524
470;"Polygon";"231.61Z";"Sørfjordelva";13.73;"Sørfjordelva";231;45507;"Finnmark";"Finnmark";790.50717;25.063639;1;95;133;152;193;227;243;260;275;284;327;9.272578;0;0.031865;0;8.840131;79.542972;0;1.948288;0;0;0;0;0;0;0.753713;-999;9.252536;12.00968;17.173636;-999;16.819765;25.757;1.818389;6.262419;-3.059911;279.068848;403.294797;9.092496;8.742216;0.824393;682.363645;38.57032;47.009887;220.70144;86.25508;21.95075;60.605964;-8.258433;-6.38924;"Sørfjordelv";7.598342;0;28716.91292;13730898.95;475.520374535408;55.0273469106886;NA
429;"Polygon";"213.D2Z";"Åbmujåkka";33.27;"Åbmujåkka/Repparfjordvassdraget";213;43343;"Finnmark";"Finnmark";740.942057;23.492139;278;306;316;330;340;351;366;375;388;410;528;6.308236;0;7.636384;0;18.229636;51.594905;0;16.249624;0;0;0;0;0;0;0.64209;-999;10.672001;12.963979;29.949599;-999;7.965918;8.227926;1.296202;6.53191;-6.913768;227.602824;403.987395;10.171655;9.300115;-1.311403;631.590219;39.59023;53.15416;225.948511;71.844899;12.189982;59.468634;-11.840643;-9.685029;"Åbmujåkka";4.325684;0;29010.07177;33273230.29;1146.95442862871;51.6055526721946;37.4706594758619
551;"Polygon";"102.12Z";"Brattvågelva";11.43;"Brattvågelva";102;50091;"Midt";"Midt";1214.839532;38.517423;2;81;119;151;190;225;265;298;332;418;734;11.843832;0;45.877078;0.617892;0.770997;9.787839;1.563867;29.516623;0.5665;1.741;1.1745;2;2;0;6.601498;-999;7.617784;7.81921;6.830626;-999;35.237575;21.826587;1.059891;10.071506;2.913074;601.520674;1035.098191;11.613532;11.987308;5.895754;1636.618865;80.533429;103.884035;100.681909;90.842596;177.801064;92.387005;-0.378139;1.037459;"Brattvågelv";19.61011;0.448381;18022.94627;11434058.92;634.416746037864;199.001494572968;NA
287;"Polygon";"203.2AZ";"Nakkelva";29.51;"Nakkelva/Breidvikelva";203;32525;"Finnmark";"Finnmark";1557.946009;49.395879;1;66;147;179;232;309;430;581;759;928;1201;0.055066;0;44.103694;1.001779;8.336157;45.842511;0;0.499831;0;0;0;0;0;0;8e-06;-999;9.116961;12.84264;23.036313;-999;51.87407;15.676943;0.780627;6.344165;-3.171455;384.784981;684.570402;9.484339;8.644408;0.793387;1069.355383;52.375882;64.523865;271.667069;158.315911;39.729081;70.905596;-8.76415;-7.159909;"Nakkelva";16.730956;0.813284;27032.84207;29512299.93;1091.72020676426;83.0052253958412;76.0814074935932
471;"Polygon";"179.7Z";"Hesthauselva";11.72;"Hesthauselva";179;56799;"Nord";"Nord";1298.372485;41.1659;1;13;58;143;228;280;341;388;451;527;808;9.390998;0;35.148251;0;1.818473;48.821459;0;4.730162;0;0;0;0;0;1;5.975324;2.625249;5.328127;6.74017;7.852986;4.071309;60.532598;52.422021;1.227367;8.420756;0.173325;627.228906;1542.928514;10.718562;10.764111;3.609754;2170.15742;65.138234;89.15644;225.258616;122.097228;140.120076;91.452257;-3.409734;-2.689149;"Hesthauselv";27.41898;0;16425.60719;11718001.82;694.895959554914;151.261666373419;NA
643;"Polygon";"234.F3AZ";"Gæidnujåkka";51.31;"Gæidnujåkka/Lævvajåkka/Tana";234;44387;"Finnmark";"Finnmark";684.45993;21.701329;135;335;389;419;456;489;546;609;686;816;1062;0.704054;0;5.835851;0;0.158351;90.953274;0;2.344816;0;0;0;0;0;0;0.021464;-999;11.286979;14.80285;76.208515;-999;46.775452;35.939025;1.582238;5.174656;-9.855404;232.852432;330.256349;9.272022;8.053833;-3.592879;563.108781;37.300251;57.959518;150.194789;74.692038;2.435328;56.083905;-15.586438;-12.337499;"Gæidnujåkka";10.066797;0;34919.88349;51305173.3;1469.22521402803;43.350187832486;13.9156027124312
797;"Polygon";"015.C2Z";"Hærlandselva";91.72;"Hærlandselva/Numedalslågen";15;55563;"Ost";"Ost";809.16859;25.655314;40;162;230;288;339;379;414;444;476;517;651;0.37887;0;92.340138;4.014937;2.567597;0.038841;0.074956;0.307321;0;0;0;0;0;0;0.002907;-999;15.371473;19.23446;120.394153;-999;27.102399;20.449409;1.346669;11.471955;-2.008309;486.062721;619.84986;14.086094;13.422257;3.608468;1105.912581;79.988865;94.747161;246.760882;91.068114;79.346154;88.737125;-6.163262;-2.789821;"Hærlandselva";10.4004;5.634676;52685.92893;91715685.98;1740.80039682181;128.024950766948;192.203997008519
890;"Polygon";"019.B4Z";"Songeelva";73.5;"Songeelva/Arendalsvassdraget";19;24403;"Sor";"Sor";998.224398;31.649474;60;116;152;173;185;201;220;239;258;284;420;1.517857;0;88.228741;2.465986;6.184524;0;0.619898;0.721088;0;0;0;0;0;0;0.074737;-999;15.419865;24.122521;107.076581;-999;9.617569;6.080072;1.653864;12.413665;1.008521;520.309824;767.649803;14.835008;14.259068;5.760665;1287.959627;76.171276;99.552793;158.64369;82.592706;139.14016;100.569502;-4.077082;-1.12553;"Songeelva";9.413082;1.228741;57395.68336;73495641.17;1280.13974704453;143.164078537087;197.955703635729
1947;"Polygon";"023.ACBZ";"bekk fra Viggjamstadvatnet";6.19;"bekk fra Viggjamstadvatnet/Lelandsvatnelva/Trylandselva/Audna";23;52247;"Sor";"Sor";1623.737326;51.481843;206;290;295;299;303;309;316;321;331;341;384;9.390145;0;68.719709;2.312197;11.167205;8.128029;0;0.010097;0;0;0;0;0;0;3.833485;-999;4.478166;6.48205;8.73131;-999;16.507124;3.702532;2.255894;11.355377;1.50076;656.766671;1145.696976;13.374608;13.111779;5.60685;1802.463647;98.180637;108.803355;153.161012;104.396297;216.50995;108.819531;-3.107329;-0.977214;"bekk fra Viggjamstadvatnet";6.47323;0;14886.65598;6186762.532;391.721748561896;200.820467984813;198.937752057214
636;"Polygon";"002.D3Z";"Åa";131;"Åa/Glommavassdraget";2;2335;"Ost";"Ost";545.722554;17.302554;104;140;152;167;182;195;209;227;251;283;368;1.83063;0;72.618321;21.534828;1.930821;0;0.48187;1.504294;0;0;0;0;0;0;0.142806;-999;14.60117;27.702182;175.04406;-999;6.312138;3.657955;1.492203;12.193585;-1.887081;362.212178;377.985219;14.762414;13.911415;3.979863;740.197397;66.698064;72.188143;68.335325;70.483033;56.608309;52.71156;-6.707117;-2.526914;"Åa";5.40914;25.182252;80228.46359;131000614.6;1632.84461318143;84.9043013782718;136.129399872584
1026;"Polygon";"024.CAZ";"bekk fra Fisklandsvatnet";9.31;"bekk fra Fisklandsvatnet/Landdalsåni/Lygna";24;52477;"Sor";"Sor";2053.506443;65.108004;336;564;570;578;593;607;619;635;651;681;763;9.203813;0;13.050483;0.912997;15.82304;60.969388;0;0;0;0;0;0;0;0;5.415171;-999;4.712467;7.788831;16.666736;-999;42.745826;8.38808;2.648469;8.891145;-1.246327;663.39223;1094.872978;11.063325;11.183963;2.97762;1758.265209;105.893517;109.445996;440.736485;146.818985;183.945298;110.155705;-5.576882;-3.3791;"bekk fra Fisklandsvatnet";8.673122;0;16980.46306;9314792.849;548.559412972031;209.18940951207;190.321806500985
886;"Polygon";"139.E6Z";"Lille bjørnhusdalelva";52.73;"Lille bjørnhusdalelva/Namsen";139;13105;"Midt";"Midt";1853.087451;58.753565;199;239;305;368;432;486;528;572;619;704;981;0.56301;0;33.140527;0.194386;12.633937;46.40385;0;6.432534;0;0;0;0;0;0;0.002277;-999;12.572629;16.03088;116.886556;-999;34.490933;30.857112;2.278356;8.095015;-3.524067;656.435271;1197.517205;10.414814;10.613702;1.317217;1853.952476;64.866521;89.446178;387.972863;137.797343;68.113583;84.866199;-8.269384;-5.752571;"Lille bjørnhusdalelva";12.096449;0;41294.5463;52730487.68;1258.82331978111;142.05183548809;122.426981130182
332;"Polygon";"208.E2Z";"Sivrajåkka";38.45;"Sivrajåkka/Reisavassdraget";208;34695;"Finnmark";"Finnmark";1089.825246;34.553749;134;630;700;730;742;756;772;790;808;835;914;2.742198;0;6.454811;0;0.396619;89.918726;0;0.516905;0;0;0;0;0;0;0.717632;-999;14.649787;17.06609;29.378374;-999;38.636852;21.094463;0.881881;4.108678;-9.303037;239.73106;290.314671;7.877643;7.221628;-3.714823;530.045731;33.606896;60.462592;172.292409;82.138932;1.05461;56.561165;-15.430787;-12.714856;"Sivrajåkka";5.305364;0;37297.36888;38454849.98;1031.03385394855;42.5234379785711;10.3072293892154
1328;"Polygon";"109.711Z";"Rimstadelva";21.12;"Rimstadelva";109;62909;"Midt";"Midt";1256.577263;39.84075;1;86;117;153;194;243;296;355;414;470;609;7.327178;0;69.918916;2.012311;9.049479;8.874882;0.541548;2.26089;0;0;0;0;0;0;6.044742;-999;7.678589;9.7462;21.349669;-999;36.253103;29.276367;1.352894;10.046436;0.85294;487.954686;906.39145;11.663651;11.786849;4.683563;1394.346136;76.764022;104.254372;185.349777;95.274277;127.012599;92.96916;-2.811417;-0.964166;"Rimstadelv";12.047331;0.440933;26980.66752;21117606.43;782.693994477168;175.563347767365;193.772350832039
453;"Polygon";"176.3Z";"Vågeelva";3.91;"Vågeelva";176;56597;"Nord";"Nord";1015.46868;32.196217;2;13;26;51;108;163;229;275;359;401;501;4.171995;0;29.012148;0.623402;8.471867;24.856138;0;32.896419;0;0;0;0;0;0;2.242921;-999;3.681642;3.962295;3.117006;-999;92.11833;114.411807;1.011094;8.914935;-1.165258;476.619639;911.757513;11.689806;11.190989;3.034823;1388.377152;64.788476;82.390872;241.829233;81.840766;97.824344;81.449504;-4.536058;-3.290638;"Vågeelv";13.814677;19.133632;9717.27756;3912286.491;402.611376123342;117.140626182362;146.647341601703
683;"Polygon";"002.K3Z";"Neta";65.47;"Neta/Glommavassdraget";2;2531;"Ost";"Ost";556.684249;17.650103;247;442;554;579;589;600;612;627;655;688;868;1.79567;0;77.73885;0.089736;19.492707;0.241523;0;0.399992;0;0;0;0;0;0;0.288613;-999;14.464707;20.511833;105.067238;-999;25.623746;25.221214;1.686581;8.620097;-5.445941;402.400349;343.956401;11.07695;10.852247;0.414908;746.35675;73.900216;90.716108;257.910356;80.563628;20.112389;68.739534;-10.354823;-6.525637;"Neta";6.206576;0;48817.27593;65469584.21;1341.11506560569;83.6105447523319;98.5203169407317
110;"Polygon";"112.DZ";"Tiåa";42.45;"Tiåa/Surna";112;41285;"Midt";"Midt";1128.13728;35.768462;182;273;297;323;358;411;462;506;541;590;728;1.707892;0;58.808893;7.907833;12.838634;3.136042;0.119258;15.067727;0;0;0;0;0;0;0.124283;-999;10.482392;13.05364;59.139604;-999;26.812445;26.046375;1.551445;8.67373;-2.295928;402.032964;652.129106;10.636919;10.973796;2.274763;1054.162071;69.264424;93.311791;234.922986;82.208103;70.148919;76.904927;-4.906672;-2.945785;"Tiåa";9.606703;0;37191.48805;42454825.68;1126.93653341911;131.069940995197;169.744092577532
486;"Polygon";"076.2Z";"Dalselvi";44.06;"Dalselvi";76;51233;"Vest";"Vest";1105.276243;35.043635;4;211;304;375;478;575;673;767;863;997;1353;0.017022;0;51.407172;16.388164;1.31355;16.020767;0.026952;14.810769;0;0;0;0;0;0;3e-06;-999;8.877793;15.25916;58.032279;-999;79.503066;64.573236;1.319478;9.221433;-0.505742;390.565956;698.680624;11.078723;10.883073;3.547247;1089.246581;63.928997;70.317633;277.170266;162.488917;82.050412;81.064054;-6.01527;-3.795543;"Dalselv";16.291372;0.78586;32583.66561;44060828.89;1287.44814234958;139.69868759147;NA
321;"Polygon";"208.B5Z";"Joselva";43.97;"Joselva/Reisavassdraget";208;34751;"Finnmark";"Finnmark";994.907292;31.544302;72;101;217;459;653;740;806;870;942;990;1114;3.156982;0;23.847225;1.353195;0.272913;65.450876;0;5.87048;0;0;0;0;0;0;0.846259;-999;9.353636;13.97839;59.373072;-999;58.948134;62.763547;1.458814;5.303494;-7.516881;266.803518;355.051675;8.712473;8.200454;-2.175058;621.855193;30.687616;52.516789;189.123209;113.98692;8.967675;61.822458;-12.904322;-10.715128;"Joselva";15.338869;0;33913.86013;43974868.07;1296.6636030184;46.2619266644605;33.7352378632141
841;"Polygon";"016.CEZ";"Veisvikåi";24.02;"Veisvikåi/Bøelva/Skiensvassdraget";16;327;"Sor";"Sor";684.848508;21.71365;834;909;923;940;961;985;1013;1047;1084;1122;1331;5.310679;0;48.412781;0.619276;10.787885;23.269671;0;11.383743;0;0;0;0;0;0;2.122407;-999;8.682842;10.637415;50.95516;-999;12.40903;5.013749;2.475732;6.401105;-5.023396;458.192334;495.20786;8.566873;9.144562;-0.263187;953.400194;81.897711;90.273792;378.263809;188.474294;17.901294;83.234941;-8.762781;-6.899022;"Veisvikåi";11.974133;0;28466.41124;24015457.38;843.641903966437;104.241577691805;29.2609605729605
698;"Polygon";"002.M8Z";"Auma";131.27;"Auma/Glommavassdraget";2;3349;"Ost";"Ost";521.50836;16.534824;478;761;831;880;924;974;1028;1075;1132;1221;1514;0.482307;0;38.327493;0.091891;4.808315;54.713091;0;1.405976;0;0;0;0;0;0;0.001288;-999;16.54654;26.27604;157.959269;-999;32.136121;22.682261;1.253244;6.061722;-6.592459;287.493744;167.125583;8.270155;8.764505;-1.319883;454.619328;63.838626;76.542066;150.371014;69.959388;6.159749;54.146998;-10.993519;-8.056513;"Auma";9.432825;0;62446.65998;131272892.7;2102.16035147482;54.6885140954363;45.0590436531056
268;"Polygon";"141.4Z";"Kvistelva";41.47;"Kvistelva";141;13827;"Midt";"Midt";2052.049809;65.06182;2;104;145;189;232;268;300;325;367;432;603;7.437605;0;24.547866;0;4.498734;36.99361;0;26.175549;0;0;0;0;0;0;0.789019;-999;12.501154;14.9546;67.578091;-999;37.488131;28.887433;2.132258;9.394755;-0.501745;676.923739;1235.758332;11.404034;11.390139;3.621796;1912.682071;102.374536;130.508152;283.582905;117.423564;132.716059;112.487084;-5.137873;-3.255718;"Kvistelv";11.880269;0;36612.18501;41472656.49;1113.46634034852;210.074565055271;245.988716956742
598;"Polygon";"212.FC2Z";"Bierasjåkka";25.19;"Bierasjåkka/Lappujåkka/Altavassdraget";212;42811;"Finnmark";"Finnmark";333.015972;10.558528;328;358;376;395;412;424;438;454;465;478;511;2.054387;0;29.456133;0;24.873462;30.865423;0;12.790294;0;0;0;0;0;0;0.041695;-999;7.076562;-9999;-9999;-999;-9999;-9999;-9999;6.792944;-10.342099;243.01668;160.876315;11.011421;9.530827;-3.202498;403.892996;40.538783;68.327418;140.631511;54.272172;1.786041;51.927232;-15.627603;-12.477461;"Bierasjåkka";3.905867;0;29793.59929;25187463.79;845.398487802063;43.5853697959639;14.6230708777004
709;"Polygon";"002.P1Z";"Stortela";87.62;"Stortela/Glommavassdraget";2;2647;"Ost";"Ost";376.12216;11.925243;491;655;777;886;956;989;1016;1042;1066;1090;1233;0.696188;0;40.804753;1.216189;7.103829;48.979257;0.024252;1.044282;0;0;0;0;0;0;0.015418;-999;15.52728;29.139587;111.775613;-999;19.658137;20.224491;1.30874;5.933266;-8.156449;287.137692;212.173333;8.175156;8.456017;-2.285735;499.311025;58.351878;76.16127;142.754575;62.364382;5.683286;54.372372;-11.191295;-8.048699;"Stortela";6.739794;0;51419.88447;87615299.63;1703.91864047094;56.8261539813618;46.0233392471648
493;"Polygon";"187.4Z";"Dalselva";24.87;"Dalselva";187;46481;"Nord";"Nord";1357.038409;43.025948;4;187;260;323;375;432;485;534;588;666;1001;2.279353;0;22.901588;0.495074;2.420084;64.274226;0;7.496482;0;0;0;0;0;0;0.31195;-999;7.930716;7.68237;19.353065;-999;53.108611;41.480255;0.951785;6.944895;-1.321035;284.773148;585.511193;9.456551;9.346998;2.123102;870.284341;44.920262;62.019377;295.487419;120.168706;53.965566;73.254588;-6.611476;-5.469356;"Dalselv";21.805808;0;25729.58323;24868238.23;966.523165287621;91.17217503102;82.1113126630067
316;"Polygon";"208.32Z";"Marasjokka";16.28;"Marasjokka";208;50765;"Finnmark";"Finnmark";1018.167537;32.281786;1;203;368;429;518;617;654;694;738;823;999;6.123311;0;13.256296;0.015356;0.664158;70.047604;0;9.893274;0;0;0;0;0;0;1.37447;-999;6.570582;9.09982;12.098422;-999;78.709249;86.302073;0.858665;5.448541;-4.747277;277.578651;477.841569;8.721331;7.898008;-0.499019;755.420221;40.551667;59.442862;228.680932;116.896193;13.99764;61.867207;-11.29841;-9.540457;"Marasjokk";19.321871;0;19708.61813;16281203.08;826.095618287155;57.0366570679123;34.706744212157
1355;"Polygon";"114.212Z";"Solskjelelva";1.25;"Solskjelelva";114;60923;"Midt";"Midt";1030.464124;32.671659;1;20;-9999;21;24;28;31;35;40;51;86;12.1;0;24.5;4.8;21.15;0;0;37.1;0;0;0;0;0;0;8.470528;-999;1.338113;-9999;-9999;-999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;"Solskjelelv";5.66393;2.45;5234.211619;1247205.779;238.279586330005;148.317339762565;NA
711;"Polygon";"002.PAZ";"Hangåa";92.43;"Hangåa/Vangrøfta/Glommavassdraget";2;2653;"Ost";"Ost";522.036914;16.551583;670;718;765;805;838;878;915;943;988;1049;1239;0.862815;0;41.916856;3.092205;14.769961;30.801688;0.017581;8.469923;0;0;0;0;0;0;0.323549;-999;16.32581;22.124627;234.859215;-999;17.919398;16.572784;2.597294;6.21786;-6.859768;359.534707;383.179026;8.415109;8.854113;-1.410756;742.713733;57.801259;80.678663;219.79428;72.141603;7.659982;62.275594;-10.134883;-7.25445;"Hangåa";6.383346;0;46231.26071;92425370.32;1999.19640727455;60.7244470205751;51.0906066475039
480;"Polygon";"234.5BZ";"Basavzejåkka";90.52;"Basavzejåkka/Julelva";234;44905;"Finnmark";"Finnmark";672.880077;21.334181;29;186;261;300;328;352;370;388;407;430;510;0.141543;0;14.353182;0.158114;0.124972;84.040129;0;1.048801;0;0;0;0;0;0;0.000304;-999;15.736422;20.6821;83.563976;-999;19.331209;17.986568;0.930566;5.895723;-7.148193;243.356993;335.537952;9.413013;8.361899;-1.713228;578.894945;38.924414;55.063531;201.224783;93.625593;4.952285;56.916627;-12.228579;-9.51337;"Basavzejåkka";7.943283;0;43673.99619;90523002.31;2072.69794863072;50.9866048107097;14.9836944073939
806;"Polygon";"130.32Z";"Tangstadelva";16.97;"Tangstadelva";130;58043;"Midt";"Midt";1664.623292;52.778164;1;78;122;152;171;200;245;308;374;423;540;1.068061;0;69.788598;7.852092;4.423247;13.623306;0.975987;2.265027;0;0;0;0;0;0;0.226081;-999;8.800761;11.07243;24.83745;-999;39.467398;14.450306;1.569289;10.303077;0.498046;640.443794;1259.009731;12.167575;12.077088;4.583475;1899.453525;77.468273;91.090447;153.525609;86.072702;134.06374;100.547457;-3.00202;-1.22961;"Tangstadelv";17.655783;5.46921;23918.89584;16971335.1;706.947682032361;176.990077831127;217.697350715081
296;"Polygon";"148.CZ";"Henriksdalselva";43.64;"Henriksdalselva/Lomselva";148;8499;"Midt";"Midt";2798.402129;88.725496;172;384;462;529;596;639;681;723;763;815;1228;3.849679;0.313646;0.800584;0;0.010025;89.371849;0;5.468034;0;0;0;0;0;0;0.529351;-999;10.392285;14.26811;52.065101;-999;61.637456;49.060457;1.455792;6.986939;-2.962887;850.785514;1581.981632;9.262272;9.281658;1.182874;2432.767146;74.977726;101.480374;430.795195;307.476273;78.683021;101.658148;-7.900365;-5.954754;"Henriksdalselva";13.312;0;32870.29387;43635050.32;1270.16323362049;175.948678171624;82.9662025915658
